Time,JointIndex,PartialEffort
1743973760.1488578,27,7.020238760978833e-05
1743973760.1488645,26,0.08026376710067776
1743973760.154516,21,0.08918685163999147
1743973760.154533,23,0.02801925827563609
1743973760.1545389,27,2.0883784528654294e-05
1743973760.1545439,26,0.0833864549106708
1743973760.1602244,21,0.02770198638250068
1743973760.160237,23,0.006560713996789365
1743973760.160245,27,3.8302354710335127e-05
1743973760.1602519,26,0.0854473858895474
1743973760.1659257,21,0.7708395629840356
1743973760.1659348,23,0.40200241192661795
1743973760.1659417,27,0.0009354442563049511
1743973760.1659474,26,0.007114393936154714
1743973760.1715722,21,0.26423505871885344
1743973760.1715832,23,0.024429011246496143
1743973760.171589,27,7.249905263236105e-05
1743973760.171594,26,0.09742888642671375
1743973760.177112,21,0.03699476787873058
1743973760.1771195,23,0.141344655286722
1743973760.1771252,27,0.0008467220457448804
1743973760.17713,26,0.4056384287219057
1743973760.182681,21,0.1664136740516096
1743973760.1826878,23,0.032023868771981046
1743973760.1826935,27,2.2533957858532247e-05
1743973760.182698,26,0.07738253529993835
1743973760.188433,21,0.053515659918649774
1743973760.1884565,23,0.017130434996084527
1743973760.1884706,27,3.00816984551158e-05
1743973760.1884854,26,0.0835787475249266
1743973760.1943393,21,0.00851865107198887
1743973760.19435,23,0.002397253952205713
1743973760.194356,27,2.654435133665082e-05
1743973760.194362,26,0.08248453263870573
1743973760.2001715,21,0.009902626984645812
1743973760.2001786,23,0.002748338384896494
1743973760.2001839,27,1.1807254358036396e-05
1743973760.2001889,26,0.08266708881299432
1743973760.2057886,21,0.01263752136514079
1743973760.2058024,23,0.003677521091601577
1743973760.2058105,27,5.7061156305686814e-06
1743973760.205817,26,0.08290790550604359
1743973760.2116096,21,0.013291374605669462
1743973760.211618,23,0.00399197958153903
1743973760.2116234,27,4.299414836565113e-06
1743973760.211629,26,0.08309177301873882
1743973760.2174277,21,1.0
1743973760.2174342,23,0.3935227590955521
1743973760.2174394,27,0.0006600221627869417
1743973760.2174447,26,0.28602155137343166
1743973760.2232547,21,0.12318549288377106
1743973760.223261,23,0.21342845750138328
1743973760.2232661,27,0.0007367694772348166
1743973760.2232711,26,0.015886608440626306
1743973760.228859,21,0.035487469151511165
1743973760.22887,23,0.0995696835942527
1743973760.2288752,27,2.1043143953295324e-05
1743973760.2288804,26,0.20893554862167846
1743973760.234382,21,0.023370559867245323
1743973760.2343924,23,0.009576982481312654
1743973760.2343986,27,7.877495618848895e-06
1743973760.2344043,26,0.08662322036598293
1743973760.2400854,21,0.015961325818038215
1743973760.2400947,23,0.006901232596302493
1743973760.2401006,27,5.762954595170702e-06
1743973760.2401063,26,0.0859286599563023
1743973760.2457147,21,0.01506136651411859
1743973760.245722,23,0.006603452537493381
1743973760.2457275,27,4.655211158182207e-06
1743973760.2457323,26,0.08586046623766372
1743973760.2514663,21,0.027938361488532314
1743973760.251473,23,0.008843669120317378
1743973760.2514791,27,1.3723859805527673e-05
1743973760.251484,26,0.08425566312540218
1743973760.257121,21,0.17216410859664583
1743973760.2571394,23,0.05927637643175168
1743973760.2571476,27,6.877089593621844e-05
1743973760.2571547,26,0.07885462115806366
1743973760.2628686,21,0.7490960059362722
1743973760.262881,23,0.38794217830423466
1743973760.262889,27,0.0009133985770617715
1743973760.2628973,26,0.0039462903134277385
1743973760.2688987,21,0.2645277085571901
1743973760.268908,23,0.024923214452405147
1743973760.2689145,27,6.861921841260398e-05
1743973760.2689195,26,0.09712478701767151
1743973760.2746172,21,0.03728703142206106
1743973760.2746246,23,0.17886368140022643
1743973760.2746303,27,0.0008898963846245737
1743973760.2746477,26,0.4144960519388504
1743973760.2802954,21,0.09469126013431135
1743973760.2803047,23,0.049282144053748526
1743973760.2803113,27,7.528641556255076e-05
1743973760.2803166,26,0.04949840785375843
1743973760.2859952,21,0.1915320773194334
1743973760.2860022,23,0.060887749723568155
1743973760.2860081,27,4.4841058750000144e-05
1743973760.286013,26,0.08786143789393085
1743973760.2918422,21,0.009388955650189903
1743973760.2918491,23,0.00334419717702557
1743973760.2918549,27,3.859645667762466e-05
1743973760.2918596,26,0.08319385089474561
1743973760.2977216,21,0.006468726932185387
1743973760.2977839,23,0.002198914131165572
1743973760.297821,27,1.8101231875380653e-05
1743973760.2978425,26,0.08330778637813736
1743973760.3044717,21,0.04049102643665337
1743973760.3044786,23,0.007837968093424807
1743973760.3044844,27,8.373315775697632e-07
1743973760.3044891,26,0.07639265308297558
1743973760.309997,21,0.04389415038890733
1743973760.310004,23,0.008782379123720199
1743973760.3100102,27,1.0290953822954718e-07
1743973760.3100152,26,0.07615870280713434
1743973760.3156693,21,0.008252973988800316
1743973760.3156853,23,0.0038532516069627776
1743973760.3156943,27,1.2202247996835198e-05
1743973760.315701,26,0.08500621943714796
1743973760.3217206,21,1.0
1743973760.321768,23,0.39482902605296105
1743973760.3217876,27,0.0008587168081176098
1743973760.3218029,26,0.2987440651955679
1743973760.3281283,21,0.03225020711070917
1743973760.3281412,23,0.08782743151736408
1743973760.3281527,27,0.0009673232585452439
1743973760.32816,26,0.13001469608547225
1743973760.3336635,21,0.009927425336687197
1743973760.3336701,23,0.0013443899495962247
1743973760.3336759,27,4.5948985451194226e-05
1743973760.3336806,26,0.08290081313706313
1743973760.3392203,21,0.004089662823577956
1743973760.3392432,23,0.006475238386480269
1743973760.3392494,27,1.7879075430002423e-05
1743973760.3392546,26,0.06983944638400275
1743973760.3452108,21,0.021955540892083864
1743973760.3452208,23,0.0051249329132584
1743973760.3452294,27,1.0208810870422658e-05
1743973760.3452373,26,0.08510613804636559
1743973760.3508296,21,0.16250439716218465
1743973760.3508365,23,0.05429741904350027
1743973760.3508415,27,6.736217136022208e-05
1743973760.3508465,26,0.07991563519530132
1743973760.3564,21,0.03817316254859182
1743973760.356415,23,0.009546330752320982
1743973760.356425,27,5.402442727571534e-05
1743973760.3564308,26,0.08546193994913052
1743973760.3624187,21,0.020634824449437813
1743973760.3624275,23,0.004262622434620091
1743973760.3624325,27,2.5047833618633086e-05
1743973760.3624375,26,0.08548973065215544
1743973760.3679812,21,0.7615038661339881
1743973760.3679879,23,0.39871004649660036
1743973760.3679936,27,0.0009496215498767582
1743973760.3679984,26,0.0075141385986008235
1743973760.37348,21,0.26327380908558307
1743973760.3734932,23,0.02418670011382765
1743973760.373503,27,7.005944293809935e-05
1743973760.373511,26,0.09740299528656245
1743973760.3792586,21,0.04201471705632781
1743973760.379268,23,0.12306877564392693
1743973760.3792734,27,0.0008419073725059527
1743973760.3792787,26,0.39742363192347235
1743973760.3849447,21,0.21086395422760493
1743973760.3849545,23,0.06483122198938619
1743973760.3849607,27,3.188989637790218e-06
1743973760.3849666,26,0.08755641922159481
1743973760.3906498,21,0.0009493538212409195
1743973760.390657,23,0.00024137330855514662
1743973760.3906624,27,6.79817797327309e-05
1743973760.390667,26,0.08230662672599506
1743973760.396372,21,0.006442566280150429
1743973760.396391,23,0.0016827618557676432
1743973760.3964071,27,2.505456905543785e-05
1743973760.3964686,26,0.08248000065774296
1743973760.4026117,21,0.011060268129397947
1743973760.402622,23,0.0031099115453671793
1743973760.4026284,27,1.002136218954882e-05
1743973760.402634,26,0.08270923187628633
1743973760.4082224,21,0.01274137124856124
1743973760.4082322,23,0.003710732058575243
1743973760.4082391,27,5.957156335354423e-06
1743973760.4082458,26,0.08290688640821163
1743973760.4137757,21,0.013266830507830979
1743973760.4137836,23,0.003997870990557489
1743973760.413789,27,4.2974662586643366e-06
1743973760.413794,26,0.08309522125784073
1743973760.4199677,21,1.0
1743973760.4200118,23,0.3925948372407803
1743973760.4200482,27,0.0006889667906309641
1743973760.420083,26,0.28968337995146964
1743973760.4266095,21,0.11149700249889671
1743973760.4266171,23,0.20297677836005296
1743973760.4266226,27,0.0007732598638216907
1743973760.4266284,26,0.0013213315692908734
1743973760.4322846,21,0.026696679982708568
1743973760.4323182,23,0.07988283368288601
1743973760.4323347,27,2.4258562740348034e-05
1743973760.4323487,26,0.18417178470601867
1743973760.4384708,21,0.023979920498612035
1743973760.438478,23,0.019680525015945367
1743973760.438484,27,8.788450262406225e-06
1743973760.4384892,26,0.09116302844499818
1743973760.4439273,21,0.016991502835250683
1743973760.4439366,23,0.007330123997984005
1743973760.443944,27,8.312862167342947e-06
1743973760.443951,26,0.08607737191934385
1743973760.4494421,21,0.015062450839489957
1743973760.4494498,23,0.006636059313517504
1743973760.449455,27,5.1786021228858895e-06
1743973760.4494605,26,0.08588883359379221
1743973760.4551184,21,0.0001873468610389666
1743973760.455125,23,0.0012829838223765708
1743973760.4551303,27,7.670942705167473e-07
1743973760.4551353,26,0.08531915211488825
1743973760.4606423,21,0.1967911645754492
1743973760.4606493,23,0.06769152533272457
1743973760.460663,27,9.629635661161341e-05
1743973760.4606683,26,0.07764139885126303
1743973760.466379,21,0.7424655665607164
1743973760.4664066,23,0.38652995428301523
1743973760.4664202,27,0.0009319193976072674
1743973760.4664311,26,0.004858579070873963
1743973760.4720879,21,0.2631525698923695
1743973760.4720945,23,0.024364346677302275
1743973760.4720998,27,6.706025051050259e-05
1743973760.4721048,26,0.09713220294782066
1743973760.4776316,21,0.055423631415625785
1743973760.477641,23,0.1608176437281939
1743973760.4776478,27,0.0009187275870846492
1743973760.4776535,26,0.40941132314606116
1743973760.4832077,21,0.13809804162638684
1743973760.4832158,23,0.020256852861058022
1743973760.4832222,27,6.251853340803018e-05
1743973760.4832277,26,0.05779484463099903
1743973760.4889214,21,0.1429668696585025
1743973760.4889283,23,0.04544402052870792
1743973760.4889336,27,1.8437652272568524e-05
1743973760.4889383,26,0.08645172015173305
1743973760.4945638,21,0.008021445407142473
1743973760.4945705,23,0.002756529659973807
1743973760.494576,27,3.5795683626104895e-05
1743973760.494589,26,0.08306037496835077
1743973760.500079,21,0.007645481152898535
1743973760.50009,23,0.0024719260722809075
1743973760.5000958,27,1.6250097222974685e-05
1743973760.5001009,26,0.08321343990879228
1743973760.5059168,21,0.012264763784103223
1743973760.505931,23,0.003955615664904073
1743973760.5059385,27,7.3665751682229234e-06
1743973760.5059447,26,0.08345678981971093
1743973760.511641,21,0.03319892266785741
1743973760.5116477,23,0.004615521132163073
1743973760.5116532,27,6.305724804997335e-07
1743973760.511658,26,0.07501894455252396
1743973760.5175707,21,1.0
1743973760.5176053,23,0.3894795392508356
1743973760.5176327,27,0.0004375380668289606
1743973760.5176508,26,0.27620542336774656
1743973760.5237582,21,0.29651478723878677
1743973760.523765,23,0.11242117367249081
1743973760.5237706,27,0.0013180830972752621
1743973760.5237753,26,0.0863958805737294
1743973760.5293303,21,0.5854550050013859
1743973760.5293376,23,0.40273573421237147
1743973760.529343,27,0.0007184307229122646
1743973760.529348,26,0.008743227898008897
1743973760.5349805,21,0.01656881290354627
1743973760.5349994,23,0.08331710633750554
1743973760.5350108,27,9.841003555732571e-05
1743973760.5350208,26,0.19387428802350923
1743973760.5408623,21,0.018405922020895072
1743973760.5408692,23,0.009670549267071879
1743973760.5408747,27,2.2443015783304058e-05
1743973760.5408797,26,0.08716406134187221
1743973760.5463014,21,0.01510407057987406
1743973760.5463083,23,0.008138215934305472
1743973760.5463138,27,1.0648351166201373e-05
1743973760.5463183,26,0.0865579765698106
1743973760.5519254,21,0.0152374513605077
1743973760.55195,23,0.008017887465719008
1743973760.5519617,27,6.273467971000723e-06
1743973760.5519753,26,0.08644135631459086
1743973760.5581534,21,0.01529771548304415
1743973760.55816,23,0.007905613664146488
1743973760.558166,27,6.485401826399709e-06
1743973760.5581706,26,0.08639668409423834
1743973760.5636714,21,0.019923761894968837
1743973760.563679,23,0.004755142335788177
1743973760.5636845,27,1.256216752094975e-05
1743973760.5636895,26,0.08501256830257496
1743973760.5693843,21,0.765145909111581
1743973760.5693948,23,0.40538637551016043
1743973760.569401,27,0.000992901130830487
1743973760.569407,26,0.010847237653656154
1743973760.5750575,21,0.26169300123457495
1743973760.575073,23,0.02351939893386548
1743973760.5750833,27,6.842087308080957e-05
1743973760.575093,26,0.09740823532174528
1743973760.5808911,21,0.016311029915630177
1743973760.5809004,23,0.13566155716931672
1743973760.580907,27,0.0008597106087395092
1743973760.5809321,26,0.39781720853383457
1743973760.5868838,21,0.10408315420908766
1743973760.5869243,23,0.042687276910024025
1743973760.5869417,27,4.524620807983613e-05
1743973760.5869596,26,0.08970589624566651
1743973760.5937402,21,0.005420736121492596
1743973760.5937474,23,0.0053223456656327685
1743973760.5937529,27,5.1123561757083035e-05
1743973760.5937576,26,0.0840956055343887
1743973760.5994723,21,0.0080143199336426
1743973760.599496,23,0.0020347224089390117
1743973760.5995085,27,2.0989593081649088e-05
1743973760.5995183,26,0.08236579869557946
1743973760.6058323,21,0.011688647806351093
1743973760.6058397,23,0.003183446557984126
1743973760.6058447,27,9.009597217766947e-06
1743973760.6058497,26,0.08255104292410445
1743973760.6113017,21,0.012781434129206515
1743973760.6113086,23,0.00362734326840851
1743973760.6113138,27,5.4198696557251704e-06
1743973760.6113186,26,0.08274887092072902
1743973760.6168377,21,0.01304484863546887
1743973760.6168463,23,0.003811391522497776
1743973760.6168523,27,5.41162136533269e-06
1743973760.6168597,26,0.08294186620196689
1743973760.6226683,21,1.0
1743973760.6226938,23,0.39167573771768033
1743973760.6227076,27,0.0007043943273738805
1743973760.6227238,26,0.29224501351673826
1743973760.62859,21,0.08964349153435026
1743973760.6286027,23,0.1697796300478035
1743973760.6286101,27,0.0008041729123061935
1743973760.628616,26,0.03826869671304382
1743973760.6343694,21,0.010002755072572641
1743973760.6343958,23,0.04423286638715907
1743973760.634411,27,3.3799684713153715e-05
1743973760.6344228,26,0.14144229289101112
1743973760.6402316,21,0.01597770198922662
1743973760.6402385,23,0.008113662684335991
1743973760.6402442,27,1.4003615089972724e-05
1743973760.640249,26,0.08660329770397023
1743973760.6456914,21,0.01867503137334611
1743973760.6457064,23,0.019727346220766027
1743973760.6457121,27,6.185021152829573e-06
1743973760.6457171,26,0.09155698080666307
1743973760.6511803,21,0.01672849625113671
1743973760.6511877,23,0.007854084692451045
1743973760.6511939,27,7.401454607802764e-06
1743973760.6511993,26,0.08633210915355653
1743973760.6566575,21,0.014249590666169489
1743973760.6566658,23,0.006346398148790148
1743973760.656672,27,6.385619924101813e-06
1743973760.656677,26,0.0858787072796681
1743973760.6623266,21,0.20048838535600894
1743973760.6623335,23,0.06871258988350029
1743973760.662339,27,0.00010715151086395359
1743973760.662344,26,0.07733839030485946
1743973760.667953,21,0.7371306542512973
1743973760.6679595,23,0.38632376885969616
1743973760.667965,27,0.0009558844063602148
1743973760.66797,26,0.006219786973592045
1743973760.6734724,21,0.2615577211324028
1743973760.6734798,23,0.023709857163103247
1743973760.673485,27,6.52266179250335e-05
1743973760.6734898,26,0.09713415825613582
1743973760.6791096,21,0.07372340455152004
1743973760.6791198,23,0.14321179261014347
1743973760.679126,27,0.0009442481833459547
1743973760.6791315,26,0.40558065651948677
1743973760.6846676,21,0.2195134957445551
1743973760.684674,23,0.020538873559595102
1743973760.6846795,27,3.36460001967426e-05
1743973760.6846843,26,0.06730612664325329
1743973760.6903088,21,0.06183898881021
1743973760.6903207,23,0.019722462668310087
1743973760.6903296,27,2.692932633336215e-05
1743973760.6903358,26,0.08414788309453741
1743973760.6958954,21,0.007108820938998903
1743973760.6959028,23,0.002270662416753872
1743973760.6959088,27,2.9659986785545764e-05
1743973760.6959138,26,0.08291124794657631
1743973760.7020023,21,0.009401595911008814
1743973760.7020092,23,0.002914124393475065
1743973760.7020152,27,1.2929153137939423e-05
1743973760.7020202,26,0.08311136847716145
1743973760.7074718,21,0.012472306163303222
1743973760.707479,23,0.003923530771232299
1743973760.7074842,27,6.8670340862787796e-06
1743973760.707489,26,0.08332019682006708
1743973760.7129438,21,0.013148309508587782
1743973760.712953,23,0.004214935034516922
1743973760.7129602,27,5.669264640420172e-06
1743973760.7129662,26,0.08347865103367128
1743973760.7189074,21,1.0
1743973760.7189252,23,0.3897026640638662
1743973760.7189405,27,0.0005665996415470437
1743973760.7189517,26,0.28503320507902413
1743973760.7253838,21,0.3291044742455516
1743973760.7253911,23,0.13718574052673063
1743973760.7253966,27,0.0015715941586888337
1743973760.7254014,26,0.09961055851129763
1743973760.7310445,21,0.6113164336565697
1743973760.7310553,23,0.4538179175842339
1743973760.7310617,27,0.0008285313872598166
1743973760.7310674,26,0.050149671289972504
1743973760.7366366,21,0.020639254455293576
1743973760.7366443,23,0.10235204367355609
1743973760.73665,27,0.00010621084834404605
1743973760.7366548,26,0.21946327521926912
1743973760.7421532,21,0.01989450837283137
1743973760.7421641,23,0.010309371270037667
1743973760.7421734,27,2.3188968941783923e-05
1743973760.7421796,26,0.08735521414901441
1743973760.7478547,21,0.015340313629312262
1743973760.747862,23,0.008347193863878666
1743973760.747867,27,1.0511038745448918e-05
1743973760.747872,26,0.08662043683352934
1743973760.7533503,21,0.015192723096465003
1743973760.7533593,23,0.008119948078683777
1743973760.7533658,27,6.784534899002349e-06
1743973760.7533712,26,0.08649401313142283
1743973760.7591019,21,0.01538171862772668
1743973760.7591262,23,0.008069824764670832
1743973760.7591364,27,5.3285535766684075e-06
1743973760.7591472,26,0.08644686405685288
1743973760.7650976,21,0.6671210827747054
1743973760.7651043,23,0.3361321114366331
1743973760.76511,27,0.0008405810095088464
1743973760.7651289,26,0.007415890225139971
1743973760.77065,21,0.2939722651428679
1743973760.7706614,23,0.049455298463893495
1743973760.7706685,27,1.542102012175947e-05
1743973760.770674,26,0.08988098733739118
1743973760.7764788,21,0.029046028834908064
1743973760.7764938,23,0.21960505669149993
1743973760.7765026,27,0.0008104557912148228
1743973760.7765102,26,0.4259191617471321
1743973760.7822902,21,0.04364204083794469
1743973760.7823014,23,0.12576959892306014
1743973760.7823086,27,0.00010786627952996717
1743973760.7823138,26,0.029705257806787067
1743973760.7879703,21,0.0005184914119468444
1743973760.787977,23,0.010583117281194423
1743973760.7879827,27,6.010437104282549e-06
1743973760.7879875,26,0.06761504445695271
1743973760.793678,21,0.18314624962599899
1743973760.7936943,23,0.05940965453476075
1743973760.793704,27,5.9317721142309775e-05
1743973760.7937112,26,0.0896249855043041
1743973760.7993844,21,0.10343250254881153
1743973760.7993913,23,0.03469061721097326
1743973760.7993968,27,2.311473407431393e-06
1743973760.799402,26,0.08778872129313099
1743973760.8048918,21,0.0023704612350094537
1743973760.8048985,23,0.0007612261866705556
1743973760.8049045,27,3.6838145409906496e-05
1743973760.8049095,26,0.0848456940694595
1743973760.8104715,21,0.010742697768112892
1743973760.810497,23,0.004701342848496475
1743973760.810508,27,1.2918861351888157e-05
1743973760.8105152,26,0.08514336744983886
1743973760.81657,21,0.013357975843323105
1743973760.8166645,23,0.005486929942083414
1743973760.8166835,27,7.196108218577463e-06
1743973760.8166971,26,0.08521329291564389
1743973760.8226466,21,1.0
1743973760.8226538,23,0.3902849839908608
1743973760.822659,27,0.0006757305313323122
1743973760.8226645,26,0.29235734003000685
1743973760.828235,21,0.09053793072801951
1743973760.8282518,23,0.16873560273086075
1743973760.828258,27,0.0007769996498217185
1743973760.8282633,26,0.042137905336038645
1743973760.833881,21,0.01731970951326965
1743973760.8339043,23,0.060652341490723315
1743973760.833914,27,3.6629478722351986e-05
1743973760.8339236,26,0.16197789444475472
1743973760.8395393,21,0.017861131886293378
1743973760.8395507,23,0.008991013968468771
1743973760.8395586,27,1.4309731013826301e-05
1743973760.839566,26,0.08689407701166517
1743973760.845092,21,0.015015670885431692
1743973760.8451016,23,0.007765572660567094
1743973760.845108,27,9.364827568621985e-06
1743973760.8451133,26,0.08647591431908079
1743973760.8507943,21,0.11434262606797972
1743973760.8508494,23,0.029795788461072142
1743973760.8508615,27,6.12200716173091e-05
1743973760.8508706,26,0.08497718209032268
1743973760.8564692,21,0.18293313580793336
1743973760.856476,23,0.056203685544508455
1743973760.8564818,27,4.536792930249504e-05
1743973760.8564868,26,0.0809225129874319
1743973760.862134,21,0.04304830191686929
1743973760.8621545,23,0.011663602660273777
1743973760.8621638,27,8.031861775795736e-05
1743973760.8621726,26,0.085086310361404
1743973760.8682356,21,0.7320191949428384
1743973760.8682668,23,0.38595291642961277
1743973760.8682792,27,0.000978567139560779
1743973760.8682916,26,0.007330512529593442
1743973760.8742168,21,0.2603976692744714
1743973760.8742237,23,0.023436785583427832
1743973760.874229,27,6.217134774870967e-05
1743973760.874234,26,0.09717719483188172
1743973760.879855,21,0.03656031760146606
1743973760.879862,23,0.14322643013478156
1743973760.8798676,27,0.0008902620778319625
1743973760.8798726,26,0.40242903082796516
1743973760.8854437,21,0.25566532748057474
1743973760.8854618,23,0.045666245419238076
1743973760.8854702,27,2.204255951573914e-05
1743973760.885515,26,0.07516669515970602
1743973760.8913715,21,0.007069052478656815
1743973760.8913958,23,0.002288879433742005
1743973760.8914099,27,6.206435590869547e-05
1743973760.8914223,26,0.08262126132783588
1743973760.8977878,21,0.006258986239725301
1743973760.8978245,23,0.001857649325631851
1743973760.8978431,27,2.6749529383109412e-05
1743973760.8978627,26,0.08277552458897144
1743973760.9049835,21,0.010376752857734966
1743973760.904991,23,0.003122391370966048
1743973760.9049964,27,1.1567585582064966e-05
1743973760.9050012,26,0.08300361928430638
1743973760.9106252,21,0.012536988784404695
1743973760.910652,23,0.003866377680010318
1743973760.9106662,27,6.6524549664015e-06
1743973760.910679,26,0.08319539724236628
1743973760.9164464,21,0.013033855574068456
1743973760.9164531,23,0.004107643100036886
1743973760.916459,27,5.84297410472336e-06
1743973760.916464,26,0.0833586997674267
1743973760.9220755,21,1.0
1743973760.9220877,23,0.38885172175457383
1743973760.9220946,27,0.0005972984625020249
1743973760.9221013,26,0.28841646224130185
1743973760.9276614,21,0.24248035835913315
1743973760.9276679,23,0.12576403617539705
1743973760.9276736,27,0.0017853962022926467
1743973760.9276783,26,0.12660679478636436
1743973760.9334202,21,0.48913152989361103
1743973760.9334524,23,0.4116609583347386
1743973760.9334748,27,0.001037440722842945
1743973760.933484,26,0.06007306668372299
1743973760.9396615,21,0.017087711938096287
1743973760.9396684,23,0.08604492998849071
1743973760.939674,27,8.260434576709986e-05
1743973760.9396787,26,0.19766249318442883
1743973760.9451034,21,0.018762957524880833
1743973760.9451106,23,0.009976104755365778
1743973760.945117,27,2.0765639772203427e-05
1743973760.9451218,26,0.08724758124662138
1743973760.9507673,21,0.015140130786952827
1743973760.9507785,23,0.008367750189961817
1743973760.950808,27,1.0356171843188683e-05
1743973760.9508164,26,0.08664787441240467
1743973760.9566894,21,0.01511796137194132
1743973760.9567451,23,0.008175092424847232
1743973760.9567652,27,6.769016545197975e-06
1743973760.956781,26,0.08653150716573346
1743973760.9632235,21,0.01527344763012241
1743973760.9632306,23,0.008109332292005013
1743973760.9632368,27,5.790598434513844e-06
1743973760.9632416,26,0.08648093515955499
1743973760.968792,21,0.672286526993444
1743973760.9688,23,0.3434589164689007
1743973760.9688058,27,0.0008837728331898058
1743973760.9688108,26,0.004001057346078502
1743973760.9743671,21,0.28060790643565936
1743973760.9743774,23,0.03984791775363598
1743973760.9743838,27,7.361756875363134e-06
1743973760.974399,26,0.09246653840662142
1743973760.9801815,21,0.04128790070740848
1743973760.9801893,23,0.2087079292444594
1743973760.980195,27,0.0008240396306377491
1743973760.9802003,26,0.4220948225817631
1743973760.9859407,21,0.04132709244473511
1743973760.9859698,23,0.11616959062333856
1743973760.9861498,27,0.00010904167832677182
1743973760.9861593,26,0.03317900320172085
1743973760.9923952,21,0.0005797621215669827
1743973760.9924204,23,0.009752762267780492
1743973760.9924347,27,2.4078928731782383e-06
1743973760.9924457,26,0.06877278620667684
1743973760.9981363,21,0.13476427380387995
1743973760.9981446,23,0.044046502348745076
1743973760.9981496,27,4.1838097661346995e-05
1743973760.998155,26,0.08824936339451663
1743973761.0042,21,0.13881205130006158
1743973761.0042067,23,0.04573458734431735
1743973761.0042121,27,1.8050282373263747e-05
1743973761.0042171,26,0.08878914913463097
1743973761.0097213,21,0.003961379431431752
1743973761.0097287,23,0.000315313327581328
1743973761.0097342,27,4.184179763840331e-05
1743973761.0097392,26,0.08481806088200418
1743973761.0152118,21,0.010012032110900324
1743973761.0152214,23,0.004516343231656539
1743973761.0152266,27,1.4297993513955249e-05
1743973761.0152311,26,0.08515293653700938
1743973761.0207422,21,0.013071238155749027
1743973761.020751,23,0.00539396246362095
1743973761.0207572,27,8.104573450592081e-06
1743973761.0207632,26,0.08519692192316526
1743973761.0266554,21,1.0
1743973761.0267031,23,0.3894359922087123
1743973761.0267227,27,0.0007139218461876624
1743973761.0267391,26,0.2962508719066978
1743973761.0334792,21,0.07352162146312965
1743973761.0335271,23,0.1482951395349104
1743973761.0335515,27,0.0008226749704216778
1743973761.0335724,26,0.06305915117824794
1743973761.0406563,21,0.008110007661932076
1743973761.040663,23,0.041233906577213
1743973761.0406685,27,4.1270313169896404e-05
1743973761.0406733,26,0.13750240448252807
1743973761.0462506,21,0.015222649287009558
1743973761.0462608,23,0.008249298795418783
1743973761.0462682,27,1.6195132461404435e-05
1743973761.046274,26,0.08679599510735496
1743973761.0519185,21,0.014460362376780264
1743973761.0519273,23,0.007687578841287496
1743973761.0519342,27,1.0501214524603373e-05
1743973761.0519407,26,0.08650483713883743
1743973761.0574472,21,0.10762657999046513
1743973761.057454,23,0.03507864728880093
1743973761.0574594,27,5.63958667136239e-05
1743973761.0574646,26,0.08168468632410307
1743973761.0632157,21,0.16186689007576027
1743973761.0632226,23,0.045630540275568184
1743973761.063228,27,3.963611884801471e-05
1743973761.0632327,26,0.08313505435396175
1743973761.0689254,21,0.064851272556406
1743973761.0689478,23,0.013822267231289953
1743973761.0689688,27,5.7222528125724626e-05
1743973761.0690396,26,0.08665333632940066
1743973761.0756292,21,0.7233145464667655
1743973761.0756364,23,0.38357850804241966
1743973761.0756423,27,0.0010003467977612412
1743973761.0756574,26,0.008281633385487217
1743973761.0811095,21,0.2584424305749795
1743973761.0811164,23,0.022591687799972705
1743973761.0811222,27,5.929626450072094e-05
1743973761.0811267,26,0.09716789052616469
1743973761.086889,21,0.01725081772950131
1743973761.0869086,23,0.13819422154351302
1743973761.086919,27,0.0009177925768876056
1743973761.0869348,26,0.39877885010531067
1743973761.093527,21,0.21961646470957086
1743973761.0935447,23,0.04992580217533374
1743973761.0935543,27,2.5022019976468463e-05
1743973761.0935628,26,0.08078044336020232
1743973761.0997524,21,0.0007297044587903591
1743973761.0998187,23,0.0003177078877217449
1743973761.0998418,27,7.005972805927503e-05
1743973761.099862,26,0.08247773977058945
1743973761.1063623,21,0.0053475511207228075
1743973761.1063714,23,0.0014929829596161941
1743973761.1063771,27,2.800051649608597e-05
1743973761.1063821,26,0.08264485170211298
1743973761.1118686,21,0.010463048617175634
1743973761.1118784,23,0.003072789339806856
1743973761.1118853,27,1.1830615241973467e-05
1743973761.111892,26,0.08288102877553857
1743973761.1173968,21,0.012401853209021704
1743973761.1174037,23,0.003751271375083386
1743973761.1174095,27,6.922360073694925e-06
1743973761.1174145,26,0.08307045480961209
1743973761.1228757,21,0.01285261843156665
1743973761.1228855,23,0.003978396153202832
1743973761.1228926,27,6.297837111911196e-06
1743973761.122899,26,0.08324047917021477
1743973761.128685,21,1.0
1743973761.1286926,23,0.3877223856721659
1743973761.1286995,27,0.0005991740549889905
1743973761.1287055,26,0.2900620918423471
1743973761.1342027,21,0.2523132663981781
1743973761.1342103,23,0.12244010073748846
1743973761.134217,27,0.0018920824627557968
1743973761.1342225,26,0.12529664397560258
1743973761.1397758,21,0.46837621787929823
1743973761.1397908,23,0.38389498011950957
1743973761.1397965,27,0.0011343565368895617
1743973761.1398015,26,0.038597095843291684
1743973761.1452537,21,0.008794448000820118
1743973761.1452625,23,0.06886717677523743
1743973761.1452694,27,8.560679498612899e-05
1743973761.1452756,26,0.1762290628965777
1743973761.151157,21,0.01625844431000571
